City_ID,Name,Year,Month,Month created (num),County,Acres burned,Duration (days),Lat,Lon
1519,Mina Fire,2020,August,8,Mendocino,177.0,2.0,39.82454,-123.262437
1520,Duluth Fire,2020,August,8,Placer,65.0,1.0,38.81111,-121.318472
1521,R-1 Fire,2020,August,8,Lassen,285.0,1.0,40.590714,-120.549595
1522,Soda Fire,2020,August,8,Kern,424.0,0.0,34.962524,-119.444977
1523,Lake Fire,2020,August,8,Los Angeles,31089.0,47.0,34.679,-118.452
1524,Carrizo Fire,2020,August,8,San Luis Obispo,183.0,0.0,35.308259,-119.987565
1525,Meiss Fire,2020,August,8,Sacramento,512.0,1.0,38.474502,-121.172572
1526,Ranch 2 Fire,2020,August,8,Los Angeles,4237.0,53.0,34.160265,-117.910498
1527,Clark Fire,2020,August,8,Butte,110.0,0.0,39.647686,-121.633994
1528,Loyalton Fire,2020,August,8,Sierra,47029.0,12.0,39.702438,-120.143473
1529,Whale Fire,2020,August,8,San Luis Obispo,320.0,4.0,35.472114,-120.856731
1530,3-2 Fire,2020,August,8,San Luis Obispo,20.0,1.0,35.519723,-120.801074
1531,Elk Fire,2020,August,8,Glenn,727.0,1.0,39.52452,-122.427358
1532,Jones Fire,2020,August,8,Nevada,705.0,11.0,39.29241,-121.100352
1533,4-8 Fire,2020,August,8,Glenn,275.0,2.0,39.555943,-122.5012461
1534,Murphy Fire,2020,August,8,El Dorado,14.0,2.0,38.840068,-120.876546
1535,3-19 Fire,2020,August,8,Mendocino,62.0,3.0,39.276,-123.013667
1536,Creek Fire,2020,August,8,Mendocino,820.0,3.0,39.8174372,-123.2111007
1537,Flint Fire,2020,August,8,Calaveras,55.0,0.0,38.03106,-120.85258
1538,Moc Fire,2020,August,8,Tuolumne,2857.0,10.0,37.813779,-120.312565
1539,Volcano Fire,2020,August,8,San Diego,45.0,2.0,33.454896,-117.328234
1540,Coyote Fire,2020,August,8,Santa Clara,143.0,5.0,37.18725,-121.68465
1541,Sheep Fire ,2020,August,8,Plumas,29570.0,18.0,40.274,-120.757
1542,Woodward Fire,2020,August,8,Marin,4929.0,45.0,38.018089,-122.836701
1543,R-8 Pinecone Fire ,2020,August,8,Lassen,567.0,5.0,40.773,-120.536
1544,Johnson Fire ,2020,August,8,Los Angeles,290.0,2.0,34.65979,-118.36411
1545,Hensley Fire ,2020,August,8,Madera,400.0,0.0,37.08053,-119.88673
1546,Catholic Fire,2020,September,9,Lake,13.0,1.0,39.012743,-122.637037
1547,Valley Fire,2020,September,9,San Diego,16390.0,19.0,32.765615,-116.692705
1548,Oak Fire,2020,September,9,Mendocino,1100.0,7.0,39.4935,-123.3965
1549,Willow Fire,2020,September,9,Yuba,1311.0,5.0,39.3637,-121.32361
1550,Sperry Fire,2020,September,9,Stanislaus,45.0,1.0,37.46377,-121.18018
1551,Schoolhouse Fire,2020,September,9,Siskiyou,45.0,8.0,41.68229,-122.84057
1552,Shackleford Fire,2020,September,9,Siskiyou,50.0,10.0,41.575549,-123.021635
1553,Bullfrog Fire,2020,September,9,Fresno,1185.0,58.0,37.135474,-119.027309
1554,Fox Fire,2020,September,9,Siskiyou,2188.0,14.0,41.211022,-122.847359
1555,San Antonio Fire ,2020,September,9,Santa Barbara,111.0,2.0,34.773809,-120.491594
1556,Martindale Fire ,2020,September,9,Los Angeles,230.0,2.0,34.563,-118.4
1557,Candy Fire,2020,September,9,Riverside,454.0,1.0,33.764357,-117.374419
1558,Copper Fire ,2020,September,9,Amador,48.0,3.0,38.49375,-121.003602
1559,Pony Fire,2020,October,10,Sacramento,20.0,1.0,38.464074,-121.039236
1560,Lambert Fire,2020,October,10,Amador,21.0,2.0,38.424016,-121.006635
1561,Fields Fire ,2020,October,10,Yuba,56.0,0.0,39.181047,-121.450982
1562,Irvine Fire,2020,October,10,Contra Costa,30.0,1.0,37.821737,-122.104314
1563,Diamond Fire,2020,October,10,Calaveras,21.0,2.0,37.98337,-120.64541
1564,Bruder Fire,2020,October,10,San Bernardino,170.0,1.0,34.014728,-117.138078
1565,Cameron Fire,2020,October,10,El Dorado,15.0,3.0,38.659387,-120.964726
1566,Ferry Fire,2020,October,10,Butte,6.0,0.0,39.51694,-121.54475
1567,Pope Fire,2020,October,10,Napa,61.0,2.0,38.56184,-122.37828
1568,Olinda Fire,2020,October,10,Shasta,5.0,0.0,40.41486,-122.342
1569,Silverado Fire ,2020,October,10,Orange,12466.0,12.0,33.73614,-117.65719
1570,Blue Ridge Fire ,2020,October,10,Orange,13964.0,12.0,33.877257,-117.675067
1571,San Dimas Fire,2020,November,11,Los Angeles,131.0,1.0,34.146195,-117.778561
1572,Airport Fire,2020,December,12,Riverside,1087.0,11.0,33.893351,-117.62109
1573,Bond Fire,2020,December,12,Orange,6686.0,8.0,33.743842,-117.674967
1574,Thomas Fire,2020,December,12,Lassen,24.0,0.0,41.591948,-120.374514
1575,Cornell Fire,2020,December,12,Ventura,174.0,1.0,34.33622,-119.078
1576,Sanderson Fire,2020,December,12,Riverside,1954.0,1.0,33.93244,-117.03459
1577,Erbes Fire,2021,January,1,Ventura,250.0,1.0,34.20955,-118.83967
1578,Wolf Fire,2021,January,1,Kern,865.0,1.0,34.99432,-119.185309
1579,72 Fire,2021,January,1,Riverside,43.0,1.0,33.52871,-116.10723
1580,Towsley Fire,2021,January,1,Los Angeles,184.0,3.0,34.3585229,-118.5553174
1581,Panther Ridge Fire,2021,January,1,Santa Cruz,20.0,3.0,37.18381,-122.13372
1582,Freedom Fire,2021,January,1,Santa Cruz,37.0,3.0,36.98767,-121.83627
1583,Grapevine Fire,2021,March,3,Kern,86.0,6.0,35.5819816117628,-117.5910734433329
1584,Refuge Fire,2021,March,3,Siskiyou,873.0,2.0,41.927772,-121.627082
1585,Woodman Fire,2021,April,4,Shasta,35.0,0.0,40.6758842,-122.0536419
1586,Westwood Fire,2021,April,4,Ventura,25.0,1.0,34.30277328465364,-118.70009500551254
1587,Paso Fire,2021,April,4,San Diego,28.0,1.0,32.958961,-116.582369
1588,Turnout Fire,2021,April,4,Mendocino,200.0,6.0,38.99914,-123.35838
1589,River Fire,2021,April,4,Sutter,80.0,12.0,38.9743823,-121.5896697
1590,Luis Fire,2021,April,4,Merced,93.0,0.0,37.0953436,-121.143154
1591,North Fire,2021,April,4,Los Angeles,650.0,5.0,34.449686,-118.616276
1592,Sky Fire,2021,April,4,Lake,65.0,2.0,38.88437128468346,-122.51771555326388
1593,Southern Fire,2021,May,5,San Diego,5366.0,4.0,32.987532,-116.443391
1594,Creek Fire,2021,May,5,Riverside,32.0,0.0,33.532246,-116.767011
1595,Bridge Fire,2021,May,5,Riverside,226.0,1.0,33.86972,-117.044072
1596,Gunnison Fire,2021,May,5,Butte,550.0,0.0,39.85479,-121.91936
1597,Granite Fire,2021,May,5,Calaveras,118.0,0.0,38.03106,-120.85258
1598,Dillard Fire,2021,May,5,Sacramento,44.0,0.0,38.28328,-121.45965
1599,Quail Fire,2021,May,5,Yuba,35.0,0.0,39.2510745,-121.361339
1600,Pine Fire,2021,May,5,Los Angeles,442.0,8.0,34.454231,-117.663815
1601,Fields Fire,2021,May,5,Merced,97.0,1.0,37.560209,-120.419624
1602,R-1 Fire,2021,May,5,Lassen,29.0,1.0,40.971612,-120.094517
1603,Palisades Fire,2021,May,5,Los Angeles,1202.0,12.0,34.079046,-118.558938
1604,Davis Fire,2021,May,5,Riverside,300.0,1.0,33.8948,-117.1116
1605,Parkside Fire,2021,May,5,Riverside,17.0,1.0,33.50994,-115.917099
1606,Settlers Fire,2021,May,5,El Dorado,45.0,2.0,38.56101,-121.01365
1607,WeeVill Fire,2021,May,5,Los Angeles,300.0,2.0,34.7591895,-118.5044868
1608,Bluff Fire,2021,May,5,Humboldt,25.0,16.0,41.23106,-123.66003
1609,Tomki Fire,2021,May,5,Mendocino,18.0,3.0,39.384319,-123.23205
1610,Lake Fire,2021,May,5,Riverside,115.0,3.0,33.965596,-117.471517
1611,Live Oak Fire,2021,May,5,Mariposa,197.0,4.0,37.45646,-120.00392
1612,Mile Fire,2021,May,5,Stanislaus,508.0,1.0,37.89346196853137,-120.8391587117288
1613,Smalley Fire,2021,May,5,Madera,45.0,3.0,37.1619216,-119.5166045
1614,Scott Fire,2021,June,6,Riverside,28.0,0.0,33.631955,-117.089849
1615,Coyote Fire,2021,June,6,Riverside,43.0,2.0,33.895007,-116.90145
1616,Buck Fire,2021,June,6,Madera,50.0,2.0,37.24484944019164,-119.86047836209606
1617,Farm Fire,2021,June,6,San Bernardino,250.0,2.0,34.383247203440405,-117.41835464122236
1618,Sierra Fire,2021,June,6,San Diego,1000.0,2.0,33.315711565249096,-117.34832277422022
1619,Creek Fire,2021,June,6,Yolo,34.0,1.0,38.899722,-122.238889
1620,Flats Fire,2021,June,6,Riverside,341.0,8.0,33.5812044,-116.4518615
1621,Beale Fire,2021,June,6,Yuba,150.0,1.0,39.1956433,-121.3587065
1622,Silicon Fire,2021,June,6,Santa Clara,35.0,0.0,37.24042,-121.76309
1623,Kathryn Fire,2021,June,6,Riverside,15.0,0.0,33.67127,-116.94956
1624,Rock Fire,2021,June,6,Shasta,108.0,5.0,40.61468,-122.49164
1625,Dairy Fire,2021,June,6,Tehama,165.0,9.0,40.10806,-122.16025
1626,Equestrian Fire,2021,June,6,El Dorado,10.0,0.0,38.79988,-121.01273
1627,Pomo Fire,2021,June,6,Lake,42.0,0.0,39.16338,-122.916
1628,Park Fire,2021,June,6,Butte,402.0,2.0,39.77144,-121.76629
1629,Alabama Fire,2021,June,6,Inyo,560.0,3.0,36.59717,-118.20355
1630,Antelope Fire,2021,June,6,Tulare,11.0,2.0,36.47887,-119.10788
1631,Success Fire,2021,June,6,Tulare,800.0,4.0,36.03223,-118.85799
1632,Nettle Fire,2021,June,6,Tulare,1265.0,13.0,36.03887,-118.76857
1633,Willow Fire,2021,June,6,Monterey,2877.0,23.0,36.151231,-121.558858
1634,Crane Fire,2021,June,6,Kern,48.0,2.0,34.83498,-118.86258
1635,Overland Fire,2021,June,6,San Diego,515.0,5.0,32.903917,-116.233056
1636,Bautista Fire,2021,June,6,Riverside,95.0,2.0,33.551747,-116.707967
1637,Inyo Creek Fire,2021,June,6,Inyo,592.0,20.0,36.6000177,-118.1420738
1638,Cow Fire,2021,June,6,Shasta,761.0,6.0,40.53297,-122.12107
1639,76 Fire,2021,June,6,Riverside,20.0,1.0,33.499081,-116.1147496
1640,Clevenger Fire,2021,June,6,San Diego,53.0,1.0,33.09183,-116.9543
1641,Watt Fire,2021,June,6,Placer,42.0,0.0,38.728881,-121.39247
1642,Antelope Fire,2021,June,6,Modoc,580.0,7.0,41.583949,-120.729446
1643,Panoche Fire,2021,June,6,San Benito,145.0,1.0,36.63228,-120.987172
1644,Mesa Fire,2021,June,6,San Diego,350.0,4.0,33.337282,-117.095858
1645,4-3 Fire,2021,June,6,Modoc,134.0,4.0,41.562302,-120.497502
1646,Paseo Fire,2021,June,6,Santa Clara,37.0,0.0,37.118582,-121.584194
1647,Steins Fire,2021,June,6,El Dorado,11.0,1.0,38.659971,-120.876096
1648,Lava Fire,2021,June,6,Siskiyou,26409.0,71.0,41.459,-122.329
1649,Canyon Fire,2021,June,6,Kern,220.0,2.0,35.442533,-118.793912
1650,Shell Fire,2021,June,6,Kern,1984.0,3.0,34.919,-118.891
1651,Sky Fire,2021,June,6,Butte,76.0,12.0,40.039,-121.406
1652,Vulcan Fire,2021,June,6,Fresno,140.0,2.0,36.932,-119.735
1653,Peak Fire,2021,June,6,San Bernardino,35.0,3.0,34.20849,-117.280416
1654,Stowe Fire,2021,June,6,Riverside,122.0,1.0,33.740058,-117.050236
1655,Lilly Fire,2021,June,6,Madera,35.0,1.0,41.665191,-122.054254
1656,Tennant Fire,2021,June,6,Siskiyou,10580.0,17.0,41.665191,-122.054254
1657,Beswick Fire,2021,June,6,Siskiyou,118.0,5.0,41.917209,-122.374848
1658,Blue Fire,2021,June,6,Fresno,277.0,8.0,37.02865766813302,-119.25484409482164
1659,Salt Fire,2021,June,6,Shasta,12660.0,19.0,40.860525,-122.348956
1660,Main Fire,2021,July,7,Tulare,384.0,1.0,36.10007,-119.017899
1661,Beckwourth Complex,2021,July,7,Plumas,105670.0,80.0,39.83203,-120.3415
1662,Tumbleweed Fire,2021,July,7,Los Angeles,868.0,8.0,34.808751,-118.87933
1663,Fish Fire,2021,July,7,Fresno,75.0,1.0,36.802809,-119.393795
1664,Juniper Fire,2021,July,7,Modoc,1011.0,10.0,41.80728,-120.638464
1665,Broiler Fire,2021,July,7,Mendocino,80.0,2.0,39.253647,-123.224377
1666,Basalt Fire,2021,July,7,Merced,92.0,0.0,37.06047,-121.05758
1667,Coyote Fire,2021,July,7,Modoc,110.0,6.0,41.28523,-121.77593
1668,Road Fire,2021,July,7,San Diego,86.0,7.0,32.82731,-116.6253
1669,Diablo Fire,2021,July,7,Contra Costa,128.0,0.0,37.865193,-121.667665
1670,Bear Fire,2021,July,7,Kern,71.0,1.0,34.85178,-118.81448
1671,River Fire,2021,July,7,Mariposa,9656.0,8.0,37.350823,-119.869785
1672,Bradley Fire,2021,July,7,Siskiyou,357.0,4.0,41.25272,-121.82403
1673,Dexter Fire,2021,July,7,Mono,2965.0,18.0,37.8024,-118.8745
1674,Cannon Fire,2021,July,7,Tehama,43.0,2.0,40.1703,-122.64768
1675,Dolicini Fire,2021,July,7,Marin,35.0,1.0,38.0975072,-122.7418335
1676,Henry Fire,2021,June,6,Alpine,1320.0,35.0,38.4504695,-119.7512546
1677,Tamarack Fire,2021,July,7,Alpine,68637.0,113.0,38.6280042,-119.8591887
1678,Fork Fire,2021,July,7,Tehama,43.0,3.0,39.999396,-122.55195
1679,Chicken Fire,2021,July,7,Lassen,55.0,4.0,40.86955,-120.45187
1680,Peak Fire,2021,July,7,Kern,2098.0,24.0,35.41153,-118.46461
1681,Frenchtown Fire,2021,July,7,Yuba,45.0,2.0,39.383922,-121.24684
1682,Park Fire,2021,July,7,Tulare,100.0,5.0,36.199833,-118.722167
1683,Pinnacles Fire,2021,July,7,Monterey,171.0,3.0,36.476664,-121.224797
1684,Evans Fire,2021,July,7,Plumas,85.0,10.0,40.183504,-120.8468224
1685,Robie Fire,2021,July,7,Calaveras,153.0,2.0,38.054116,-120.867498
1686,Hungry Fire,2021,July,7,Los Angeles,340.0,1.0,34.7479248,-118.8217926
1687,Antelope Fire,2021,August,8,Siskiyou,145632.0,75.0,41.5289901,-121.9154934
1688,Hiding Fire,2021,August,8,Shasta,50.0,0.0,40.466364,-122.482826
1689,Monument Fire,2021,July,7,Trinity,223124.0,88.0,40.752,-123.337
1690,Antonio Fire,2021,August,8,Los Angeles,50.0,13.0,34.23604,-117.65989
1691,House Fire,2021,August,8,Shasta,60.0,6.0,40.604986,-122.506112
1692,Nelson Fire,2021,August,8,Shasta,20.0,6.0,41.034362,-121.89008
1693,Glen Fire,2021,August,8,Yuba,184.0,10.0,39.403918,-121.30845
1694,Coyote Fire,2021,August,8,Lake,127.0,2.0,38.826123,-122.581257
1695,Bell Fire,2021,August,8,Mendocino,50.0,5.0,39.834099,-123.637032
1696,Walkers Fire,2021,August,8,Tulare,8777.0,32.0,36.268,-118.555
1697,Cache Fire,2021,August,8,Lake,83.0,5.0,38.928133,-122.601395
1698,McCash Fire,2021,August,8,Siskiyou,94962.0,76.0,41.564,-123.404
1699,Rock Fire,2021,August,8,Riverside,295.0,3.0,33.474823,-116.659688
1700,Mule Fire,2021,August,8,Shasta,10.0,0.0,40.616416,-122.514391
1701,Airola Fire,2021,August,8,Calaveras,639.0,10.0,38.038795,-120.454797
1702,South Fire,2021,August,8,San Bernardino,680.0,8.0,34.186147,-117.440263
1703,Westward Fire,2021,August,8,Riverside,160.0,3.0,33.918089,-116.877776
1704,Washington Fire,2021,August,8,Tuolumne,100.0,6.0,37.962933,-120.402221
1705,Roadside Fire,2021,August,8,San Bernardino,50.0,5.0,34.25145,-117.4546
1706,Railroad Fire,2021,August,8,San Bernardino,61.0,4.0,34.34,-117.466
1707,Knob Fire,2021,August,8,Humboldt,2421.0,15.0,40.8652,-123.6744
1708,K-Rail,2021,August,8,Humboldt,16.0,9.0,41.03877,-123.52733
1709,Lawrence Fire,2021,September,9,Amador,46.0,2.0,38.529123,-120.731748
1710,Bridge Fire,2021,September,9,Placer,411.0,9.0,38.921239,-121.036613
1711,Aruba Fire,2021,September,9,San Diego,54.0,4.0,33.380079,-117.111157
1712,Caballo Fire,2021,September,9,Santa Barbara,70.0,2.0,34.6776,-120.09009
1713,Route Fire,2021,September,9,Los Angeles,464.0,6.0,34.569383,-118.688821
1714,Hopkins Fire,2021,September,9,Mendocino,257.0,8.0,39.232362,-123.202039
1715,Childrens Fire,2021,September,9,Madera,42.0,0.0,36.89365,-119.792528
1716,University Fire,2021,September,9,San Bernardino,71.0,1.0,34.164501,-117.333215
1717,Fawn Fire,2021,September,9,Shasta,8578.0,10.0,40.729811,-122.320243
1718,Maxwell Fire,2021,October,10,Trinity,80.0,6.0,40.649917,-123.02375
1719,View Fire ,2021,October,10,Tehama,24.0,1.0,40.287225,-122.436754
1720,Kettle Fire,2021,October,10,Kings,447.0,1.0,35.983649,-119.960099
1721,Newell Fire,2021,October,10,Napa,132.0,1.0,38.170366,-122.241128
1722,Alisal Fire,2021,October,10,Santa Barbara,16970.0,40.0,34.553,-120.136
1723,Canal Fire ,2021,October,10,Trinity,59.0,1.0,39.986836,-122.277441
1724,Gravel Fire,2021,October,10,Modoc,200.0,1.0,41.862388,-120.358206
1725,Hollow Fire,2021,October,10,San Joaquin,150.0,0.0,37.62879,-121.52692
1726,Arlanza Fire,2021,November,11,Riverside,24.0,11.0,33.952633,-117.487947
1727,Airport Fire,2022,February,2,Inyo,4136.0,10.0,37.369355,-118.371813
1728,Alpine Fire ,2022,March,3,Sonoma,21.0,5.0,38.46234,-123.015106
1729,Hollister Fire,2022,March,3,Santa Barbara,120.0,5.0,34.4687419,-120.2770391
1730,Gulch Fire ,2022,March,3,Siskiyou,113.0,2.0,41.9525087,-121.9015432
1731,Whitlow Fire,2022,March,3,Siskiyou,10.0,2.0,41.234712,-121.692093
1732,Platina Fire,2022,April,4,Shasta,10.0,3.0,40.44412,-122.690559
1733,111 Fire,2022,April,4,Riverside,15.0,1.0,33.510716,-115.916687
1734,Pyrite Fire ,2022,May,5,Riverside,60.0,1.0,34.018021,-117.462367
1735,Coastal Fire,2022,May,5,Orange,200.0,6.0,33.509464,-117.744398
1736,Coyote Fire,2022,May,5,Riverside,46.0,1.0,33.886637,-116.900635
1737,Poplar Fire,2022,May,5,Tulare,25.0,0.0,36.051411,-118.98167
1738,Owens Fire,2022,May,5,Mendocino,36.0,2.0,38.8733747,-123.6641833
1739,River Fire ,2022,May,5,Colusa,595.0,4.0,39.2333948,-122.0246463
1740,Bull Fire ,2022,May,5,San Luis Obispo,48.0,0.0,35.0155237,-120.3564497
1741,Elk Trail Fire,2022,May,5,San Bernardino,431.0,4.0,34.090619,-116.447636
1742,Lost Lake Fire ,2022,May,5,Riverside,5856.0,374.0,34.010838,-114.484173
1743,Old Fire,2022,May,5,Napa,570.0,5.0,38.370078,-122.270417
1744,62 Fire,2022,June,6,Riverside,60.0,4.0,33.59823,-116.23339
1745,Eagle Fire,2022,June,6,San Luis Obispo,36.0,1.0,35.72373,-120.56019
1746,Hesperia Fire,2022,June,6,San Bernardino,95.0,4.0,34.31267,-117.34635
1747,Park Fire,2022,June,6,Butte,54.0,2.0,39.385829,-121.431372
1748,Graham Fire,2022,June,6,Tehama,100.0,6.0,40.05,-121.776
1749,Plant Fire,2022,June,6,Kern,517.0,3.0,34.9324042,-118.9253809
1750,Sheep Fire,2022,June,6,San Bernardino,865.0,375.0,34.355593,-117.61508
1751,Barrett Fire,2022,June,6,San Diego,65.0,3.0,32.8134303,-116.5882585
1752,Rancho Fire,2022,June,6,Tehama,593.0,5.0,40.00919,-122.45621
1753,Border 16,2022,June,6,San Diego,70.0,1.0,32.567333,-116.750667
1754,Edgewood,2022,June,6,Santa Cruz,20.0,5.0,37.459222,-122.27742
1755,Thunder Fire ,2022,June,6,Kern,2500.0,5.0,34.936618,-118.889446
1756,99 Fire,2022,June,6,Butte,66.0,0.0,39.37879,-121.68694
1757,Tesla Fire,2022,June,6,Alameda,552.0,365.0,37.365652,-121.556086
1758,Romero Fire,2022,June,6,Merced,349.0,1.0,38.42619,-121.97785
1759,Kirker Fire ,2022,June,6,Contra Costa,90.0,0.0,37.97689,-121.908735
1760,Union Fire,2022,June,6,Riverside,110.0,4.0,33.968307,-117.462524
1761,Roblar Fire ,2022,June,6,Sonoma,63.0,0.0,38.323263,-122.796221
1762,Rices Fire,2022,June,6,Nevada,904.0,7.0,39.319145,-121.192271
1763,Table Fire,2022,July,7,Fresno,52.0,2.0,37.013878,-119.576797
1764,Garrison Fire,2022,July,7,Monterey,138.0,1.0,35.8640822,-120.819059
1765,Nome Fire,2022,July,7,Mendocino,20.0,1.0,39.8166571,-123.2055576
1766,Bay Fire,2022,July,7,Yuba,30.0,2.0,39.300253,-121.372749
1767,Washburn Fire,2022,July,7,Mariposa,4886.0,392.0,37.499,-119.614
1768,Harbison,2022,July,7,San Diego,37.0,1.0,32.7947379,-116.8460273
1769,Peter Fire ,2022,July,7,Shasta,304.0,5.0,40.4411992,-122.3182313
1770,Rainbow Fire,2022,July,7,Tehama,60.0,3.0,40.010233,-122.433855
1771,Riosa Fire,2022,July,7,Placer,38.0,1.0,38.9848309,-121.340201
1772,Border 27 Fire,2022,July,7,San Diego,100.0,2.0,32.6077664,-116.6077664
1773,Bell Fire,2022,July,7,Mendocino,43.0,3.0,39.90557,-123.598273
1774,Winding Fire,2022,July,7,Yuba,82.0,8.0,39.314076,-121.27693
1775,Meadow Fire ,2022,July,7,Mendocino,17.0,3.0,39.058043,-123.33756
1776,Flynn Fire ,2022,July,7,Alameda,121.0,1.0,37.719206,-121.656106
1777,Slate Fire ,2022,July,7,Tuolumne,64.0,1.0,37.935092,-120.4422218
1778,Anzar Fire,2022,July,7,San Benito,104.0,6.0,36.8927679,-121.604728
1779,Cable Fire ,2022,July,7,El Dorado,20.0,2.0,38.75794,-120.63742
1780,Apple Fire,2022,July,7,Yuba,39.0,6.0,39.323167,-121.304167
1781,Highway Fire,2022,July,7,San Bernardino,28.0,2.0,34.312437,-117.3463886
1782,Shackleford Fire,2022,July,7,Siskiyou,31.0,6.0,41.5734543,-123.0213226
1783,Kelsey Fire,2022,July,7,Siskiyou,85.0,8.0,41.6430162,-123.1193265
1784,Meamber Fire,2022,July,7,Siskiyou,63.0,6.0,41.640867,-122.988315
1785,Marmot Fire,2022,August,8,Tulare,127.0,4.0,36.378236,-118.853671
1786,Springs Fire,2022,August,8,Tuolumne,51.0,1.0,37.84349,-120.50806
1787,Smokey Fire ,2022,August,8,Siskiyou,34.0,5.0,41.9708541,-122.7825581
1788,3-8 Fire ,2022,August,8,Lassen,14.0,7.0,41.060445,-121.211449
1789,Rail Fire,2022,August,8,Kern,250.0,3.0,35.2882644,-118.6292243
1790,Oak Fire,2022,August,8,Placer,19244.0,16.0,39.04941,-120.9526
1791,Wishon Fire,2022,August,8,Tulare,325.0,13.0,36.17768,-118.71829
1792,Eden Fire,2022,August,8,Alameda,58.0,0.0,37.70049,-121.97822
1793,Quail Fire,2022,August,8,Los Angeles,53.0,1.0,34.48202,-118.60811
1794,Pleasant Fire,2022,August,8,Nevada,48.0,9.0,39.2805,-121.1329
1795,Still Fire,2022,August,8,Nevada,44.0,2.0,39.0543,-121.1103
1796,McCovey Fire,2022,August,8,Humboldt,25.0,1.0,41.4672,-123.9277
1797,Ranch Fire,2022,August,8,Humboldt,26.0,3.0,41.4626,-123.9477
1798,Gulch Fire,2022,August,8,Los Angeles,113.0,9.0,34.2026,-117.8608
1799,Route Fire,2022,August,8,Los Angeles,5208.0,6.0,34.5255,-118.6479
1800,Mill Fire,2022,September,9,Siskiyou,3939.0,12.0,41.4303,-122.3852
1801,Sandia Fire,2022,September,9,San Diego,30.0,1.0,33.432924,-117.246996
1802,Hill Fire,2022,September,9,Placer,11.0,9.0,39.1252,-120.816083
1803,Radford Fire,2022,September,9,San Bernardino,1079.0,25.0,34.177,-116.882
1804,Rosa Fire,2022,September,9,San Luis Obispo,16.0,0.0,35.580125,-121.012313
1805,Fork Fire ,2022,September,9,Madera,819.0,7.0,37.21945,-119.50881
1806,Coyote Fire,2022,September,9,Siskiyou,297.0,6.0,41.8739166,-121.839853
1807,Barnes Fire,2022,September,9,Modoc,5843.0,21.0,41.87117,-120.29122
1808,Forward Fire,2022,September,9,Tehama,160.0,8.0,40.44109,-121.81822
1809,Pleasant Fire ,2022,October,10,Inyo,50.0,2.0,37.38939,-118.50091
1810,66 Fire,2023,May,5,Riverside,127.0,3.0,33.569342,-116.092746
1811,Ramona Fire,2023,May,5,Riverside,348.0,3.0,33.823424,-117.033714
1812,Pistol Fire,2023,May,5,Fresno,123.0,0.0,36.9466,-119.6801
1813,Orange Fire,2023,June,6,Fresno,108.0,1.0,36.678,-119.2971
1814,Panoche Fire,2023,June,6,Fresno,65.0,1.0,36.7536,-120.8991
1815,Valley Fire,2023,June,6,Tulare,135.0,1.0,36.0322,-118.8582
1816,Range Fire,2023,June,6,Monterey,72.0,1.0,36.4647,-121.3319
1817,Geology Fire,2023,June,6,San Bernardino,1088.0,6.0,33.896,-116.0533
1818,Henderson Fire,2023,June,6,Lake,21.0,2.0,39.023,-122.7145
1819,Frank Fire,2023,June,6,Tehama,32.0,1.0,40.2869,-122.5955
1820,Snell Fire,2023,June,6,Napa,103.0,3.0,38.6994,-122.4379
1821,Slough Fire,2023,June,6,Fresno,640.0,0.0,36.5737,-120.188
1822,Harney Fire,2023,June,6,Tuolumne,37.0,2.0,37.8558452,-120.3728742
1823,Peoria Fire,2023,June,6,Yuba,59.0,2.0,39.258,-121.3801
1824,Balfour Fire,2023,June,6,Contra Costa,74.0,0.0,37.9143,-121.7676
1825,Crane Fire,2023,June,6,Fresno,24.0,1.0,36.8675,-119.0137
1826,Juniper Fire,2023,June,6,Riverside,68.0,2.0,33.787329,-117.330286
1827,Nice Fire,2023,June,6,San Bernardino,90.0,4.0,34.0568,-117.0957
1828,Champagne Fire ,2023,June,6,Kern,25.0,0.0,34.9516,-118.4252
1829,Gann Fire,2023,July,7,Calaveras,105.0,1.0,38.114444,-120.798285
1830,Peter Fire,2023,July,7,Los Angeles,14.0,0.0,34.516944,-118.193056
1831,Roundup Fire,2023,July,7,San Bernardino,34.0,1.0,34.38695,-117.186767
1832,Bernasconi Fire,2023,July,7,Riverside,18.0,0.0,33.838928,-117.153554
1833,Lincoln Fire,2023,July,7,Riverside,39.0,1.0,33.583941,-116.078906
1834,Day Fire,2023,July,7,Riverside,56.0,1.0,33.837311,-117.278984
1835,Frog Fire,2023,July,7,Riverside,33.0,1.0,33.479,-117.0575
1836,District Fire,2023,July,7,Kern,1044.0,4.0,34.8866,-118.9033
1837,Park Fire,2023,July,7,San Diego,64.0,3.0,32.6003,-116.5836
1838,Rider Fire,2023,July,7,Riverside,12.0,0.0,33.8302,-117.2616
1839,Snake Fire,2023,July,7,Riverside,30.0,2.0,33.7505,-117.348
1840,Spring Fire,2023,July,7,Riverside,35.0,1.0,33.9364,-117.124
1841,Avocado Fire,2023,July,7,Riverside,10.0,1.0,33.505725,-117.300098
1842,Pulsar Fire,2023,July,7,Riverside,12.0,1.0,33.821929,-117.068009
1843,Highland Fire,2023,July,7,Riverside,105.0,3.0,33.907342,-116.946498
1844,Rabbit Fire,2023,July,7,Riverside,8283.0,8.0,33.889467,-117.070916
1845,Gavilan Fire,2023,July,7,Riverside,301.0,6.0,33.817004,-117.358124
